trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
138,683.289,1091.74,333,0,0,4,1,0,1,vft_andy,137,17,Force-AfterEffects,-0.2677237052628715,0.3604230308082621,6.281832481533274,408.451,75.45100000000002
139,581.376,974.552,333,0,0,4,1,0,1,vft_andy,138,18,Force-AfterEffects,-0.47222647166680487,0.47222647166680487,6.1969009408687565,393.17600000000004,60.176000000000045
140,522.653,843.122,333,0,0,4,1,0,1,vft_andy,139,19,Force-AfterEffects,-0.060714321630045406,0.10397636749567986,6.200345653923643,320.46899999999994,-12.531000000000063
141,827.05,1189.01,333,0,0,4,1,0,1,vft_andy,140,20,Force-AfterEffects,-0.6274798311421801,0.627480384121603,6.346316808844487,361.96000000000004,28.960000000000036
142,590.359,941.825,333,0,0,4,1,0,1,vft_andy,141,21,Force-AfterEffects,0.09019996147379525,0.11146684275907202,6.185516455677445,351.466,18.466000000000008
143,500.906,912.508,333,0,0,4,1,0,1,vft_andy,142,22,Force-AfterEffects,-0.6848781290109165,0.6848866977635819,6.212028587366019,411.60200000000003,78.60200000000003
144,762.4019999999999,1246.78,333,0,0,4,1,0,1,vft_andy,143,23,Force-AfterEffects,-0.6875454492210503,0.6875454492210503,6.451350265145013,484.37800000000004,151.37800000000004
145,843.5930000000001,1157.53,333,0,0,4,1,0,1,vft_andy,144,24,Force-AfterEffects,-0.3476241322767149,0.3476241322767149,6.201911449887516,313.9369999999999,-19.063000000000102
146,555.918,880.3530000000001,333,0,0,4,1,0,1,vft_andy,145,25,Force-AfterEffects,-0.6636173957041236,0.6636179479393749,6.27243732299904,324.43500000000006,-8.56499999999994
147,581.63,899.581,333,0,0,4,1,0,1,vft_andy,146,26,Force-AfterEffects,-0.08323915020218302,0.08327475012966581,6.190151139964308,317.951,-15.048999999999978
148,683.6289999999999,1008.08,333,0,0,4,1,0,1,vft_andy,147,27,Force-AfterEffects,-0.3048569231054189,0.3048569231054189,6.2084156532541535,324.45100000000014,-8.548999999999864
149,499.909,874.387,333,0,0,4,1,0,1,vft_andy,148,28,Force-AfterEffects,-0.9283922192490299,0.9283926487463404,6.254305808068744,374.47799999999995,41.47799999999995
150,532.6669999999999,880.8330000000001,333,0,0,4,1,0,1,vft_andy,149,29,Force-AfterEffects,-0.8168561491967099,0.8168561491967099,6.271108793776705,348.16600000000017,15.166000000000167
151,572.634,914.575,333,0,0,4,1,0,1,vft_andy,150,30,Force-AfterEffects,-0.7574705827062074,0.7574709476203623,6.261222599434457,341.94100000000003,8.941000000000031
