trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,area_error,area_error_abs,d,reproduced_period,temporal_error
112,676.576,1043.97,333,60,1,3,1,0,1,vft_agusbarreto,113,-4.5238682160342986e-05,4.6005833010907836e-05,0.06279629463253959,367.394,-34.394000000000005
113,673.058,1085.67,333,60,1,3,1,0,1,vft_agusbarreto,114,3.8675876558507665e-06,5.073806567724292e-06,0.06212631600501195,412.6120000000001,-79.61200000000008
114,770.14,1187.78,333,60,1,3,1,0,1,vft_agusbarreto,115,7.123762067360036e-05,7.123775771446263e-05,0.06376133092704611,417.64,-84.63999999999999
115,768.1569999999999,1144.66,333,60,1,3,1,0,1,vft_agusbarreto,116,-1.567206173687973e-05,1.568006945562077e-05,0.06283763596205297,376.50300000000016,-43.503000000000156
116,915.23,1290.91,333,60,1,3,1,0,1,vft_agusbarreto,117,-3.013461902170151e-05,3.0161244254969242e-05,0.0613430037019217,375.68000000000006,-42.680000000000064
117,1014.27,1418.43,333,60,1,3,1,0,1,vft_agusbarreto,118,-9.68051581299888e-06,1.8069766075670432e-05,0.0614921534371648,404.1600000000001,-71.16000000000008
118,786.27,1173.32,333,60,1,3,1,0,1,vft_agusbarreto,119,-3.995207201499542e-06,4.593053422079565e-06,0.0613862213084305,387.04999999999995,-54.049999999999955
119,668.654,1035.1,333,60,1,3,1,0,1,vft_agusbarreto,120,3.7059061503200704e-05,3.7059061503200704e-05,0.061522514729326086,366.4459999999999,-33.44599999999991
120,866.55,1379.94,333,0,0,4,1,0,1,vft_agusbarreto,121,0.00014254803654640064,-0.00014254803654640064,0.06422956212618006,513.3900000000001,-180.3900000000001
121,656.5889999999999,1036.15,333,0,0,4,1,0,1,vft_agusbarreto,122,7.979649954270431e-07,-8.039450586581205e-06,0.06617246170070043,379.56100000000015,-46.56100000000015
122,607.364,924.7260000000001,333,0,0,4,1,0,1,vft_agusbarreto,123,5.314072829684679e-05,-5.3140767143657216e-05,0.06168805209505508,317.3620000000001,15.63799999999992
