trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
127,854.0980000000001,1192.05,333,0,0,4,1,0,1,vft_mariano,127,7,Force-AfterEffects,-0.827201309899,0.827201309899,6.24845162027306,337.9519999999999,4.9519999999998845
128,661.8639999999999,1021.31,333,0,0,4,1,0,1,vft_mariano,128,8,Force-AfterEffects,-0.7895542690125744,0.7895542690125744,6.401717224091975,359.446,26.446000000000026
129,447.664,848.181,333,0,0,4,1,0,1,vft_mariano,129,9,Force-AfterEffects,-0.37364676510676503,0.37364720682717056,6.155062587773395,400.51700000000005,67.51700000000005
130,569.409,951.334,333,0,0,4,1,0,1,vft_mariano,130,10,Force-AfterEffects,-1.2393942671161857,1.2393942671161857,6.553762286525275,381.92499999999995,48.924999999999955
131,441.89099999999996,809.33,333,0,0,4,1,0,1,vft_mariano,131,11,Force-AfterEffects,-0.8863841311039831,0.8863841311039831,6.504418142385584,367.4390000000001,34.43900000000008
132,1378.06,1791.94,333,0,0,4,1,0,1,vft_mariano,132,12,Force-AfterEffects,-1.0098559363643298,1.0098559363643298,6.426920802973507,413.8800000000001,80.88000000000011
133,635.844,1004.02,333,0,0,4,1,0,1,vft_mariano,133,13,Force-AfterEffects,-1.4862947695316766,1.4862955913837848,6.634114108776211,368.17599999999993,35.17599999999993
134,761.6210000000001,1134.03,333,0,0,4,1,0,1,vft_mariano,134,14,Force-AfterEffects,-0.4330062041120394,0.4330062041120394,6.52439546006535,372.4089999999999,39.40899999999988
135,1035.34,1393.79,333,0,0,4,1,0,1,vft_mariano,135,15,Force-AfterEffects,-0.95141733200363,0.9514186423720771,6.480454094225378,358.45000000000005,25.450000000000045
136,629.911,977.315,333,0,0,4,1,0,1,vft_mariano,136,16,Force-AfterEffects,-0.7239536566073395,0.7239536566073395,6.166637819694346,347.4040000000001,14.40400000000011
137,629.384,991.562,333,0,0,4,1,0,1,vft_mariano,137,17,Force-AfterEffects,-0.27276829324487184,0.2727684485671328,6.1332671292502425,362.178,29.177999999999997
138,545.439,914.326,333,0,0,4,1,0,1,vft_mariano,138,18,Force-AfterEffects,-0.9712803135547647,0.9712803135547647,6.246524350368804,368.88700000000006,35.88700000000006
139,707.8480000000001,1040.35,333,0,0,4,1,0,1,vft_mariano,139,19,Force-AfterEffects,-1.3169415007605236,1.3169415007605236,6.306880676966122,332.50199999999984,-0.498000000000161
140,751.842,1124.75,333,0,0,4,1,0,1,vft_mariano,140,20,Force-AfterEffects,-1.597556996998584,1.597556996998584,6.370701003623569,372.908,39.908000000000015
141,572.379,910.554,333,0,0,4,1,0,1,vft_mariano,141,21,Force-AfterEffects,-1.080906320935325,1.080906320935325,6.171702485787224,338.17499999999995,5.1749999999999545
142,738.265,1120.74,333,0,0,4,1,0,1,vft_mariano,142,22,Force-AfterEffects,-0.7617725976234051,0.761772690438665,6.185523361109327,382.475,49.47500000000002
143,578.673,964.105,333,0,0,4,1,0,1,vft_mariano,143,23,Force-AfterEffects,-0.22726268382466003,0.22726268382466003,6.152721802514042,385.432,52.432000000000016
144,967.51,1339.67,333,0,0,4,1,0,1,vft_mariano,144,24,Force-AfterEffects,-1.1515575170098789,1.1515575170098789,6.294421038045092,372.1600000000001,39.16000000000008
145,597.585,1027.25,333,0,0,4,1,0,1,vft_mariano,145,25,Force-AfterEffects,-0.8947074695005481,0.8947074695005481,6.314265287229492,429.66499999999996,96.66499999999996
146,637.328,1014.52,333,0,0,4,1,0,1,vft_mariano,146,26,Force-AfterEffects,-0.5192221621854194,0.5192221621854194,6.243243311730093,377.192,44.19200000000001
147,780.8789999999999,1138.04,333,0,0,4,1,0,1,vft_mariano,147,27,Force-AfterEffects,-0.09678234861640199,0.09780600729575244,6.136914660180638,357.16100000000006,24.161000000000058
148,612.639,952.1080000000001,333,0,0,4,1,0,1,vft_mariano,148,28,Force-AfterEffects,-0.4053952300183421,0.42291456667053573,6.147595328439075,339.46900000000005,6.469000000000051
149,694.8739999999999,1036.53,333,0,0,4,1,0,1,vft_mariano,149,29,Force-AfterEffects,-0.6233114020188499,0.6233114020188499,6.234522072334878,341.65600000000006,8.656000000000063
150,950.325,1289.53,333,0,0,4,1,0,1,vft_mariano,150,30,Force-AfterEffects,-0.5258601216298142,0.5258607454771262,6.196932550784601,339.2049999999999,6.204999999999927
