trial,first_beep,second_beep,period,angle,vmr,blockN,sound,force_type,trialSuccess,sujeto,trialSuccessN,blockTrialSuccessN,blockName,area_error,area_error_abs,d,reproduced_period,temporal_error
83,857.758,1236.41,333,0,0,2,1,0,1,vft_sebastian,83,23,VMR-AfterEffects,-0.21875469454827629,0.29610175154227486,6.199877803951248,378.65200000000004,45.652000000000044
84,656.363,1053.8,333,0,0,2,1,0,1,vft_sebastian,84,24,VMR-AfterEffects,-0.6613292053195798,0.6613292053195798,6.224483596891483,397.4369999999999,64.4369999999999
85,628.299,1072.0,333,0,0,2,1,0,1,vft_sebastian,85,25,VMR-AfterEffects,-0.828542914583805,0.8285550094123347,6.23360427819078,443.701,110.70100000000002
86,675.6469999999999,1101.79,333,0,0,2,1,0,1,vft_sebastian,86,26,VMR-AfterEffects,-0.19436744596142216,0.22321362293499036,6.220201385530711,426.14300000000003,93.14300000000003
87,641.36,1117.28,333,0,0,2,1,0,1,vft_sebastian,87,27,VMR-AfterEffects,-0.7078364967314099,0.7078383649757838,6.238995216608073,475.91999999999996,142.91999999999996
88,668.115,1019.77,333,0,0,2,1,0,1,vft_sebastian,88,28,VMR-AfterEffects,-0.33445792604412405,0.33445792604412405,6.246515579558684,351.655,18.654999999999973
89,559.423,970.6039999999999,333,0,0,2,1,0,1,vft_sebastian,89,29,VMR-AfterEffects,-1.06136568691048,1.0613664455768077,6.250017376005827,411.1809999999999,78.18099999999993
90,723.648,1158.24,333,0,0,2,1,0,1,vft_sebastian,90,30,VMR-AfterEffects,-0.12412211127685276,0.13120298472223704,6.207073177955923,434.592,101.59199999999998
91,771.654,1940.87,333,0,0,3,1,1,1,vft_sebastian,91,1,Force,3.579244757816199,9.604548827655073,18.076344385025163,1169.216,836.2159999999999
92,524.193,1634.68,333,0,0,3,1,1,1,vft_sebastian,92,2,Force,-4.656115200474872,10.909149984915393,21.12289089964522,1110.487,777.4870000000001
93,573.85,1686.63,333,0,0,3,1,1,1,vft_sebastian,93,3,Force,1.9141456541078772,3.4639868768793365,9.294804197091224,1112.7800000000002,779.7800000000002
94,537.928,1361.97,333,0,0,3,1,1,1,vft_sebastian,94,4,Force,2.4094145568522296,8.534666700785884,12.800624332544356,824.042,491.04200000000003
95,494.43,1253.75,333,0,0,3,1,1,1,vft_sebastian,95,5,Force,-2.568114177505355,5.271509052667344,9.817734931735922,759.3199999999999,426.31999999999994
96,540.161,1070.83,333,0,0,3,1,1,1,vft_sebastian,96,6,Force,1.8584533597580086,3.4378943102794235,7.32802929290526,530.669,197.66899999999998
97,489.471,931.32,333,0,0,3,1,1,1,vft_sebastian,97,7,Force,4.42941131524606,4.42941131524606,6.9416454822374565,441.84900000000005,108.84900000000005
98,660.326,1085.5,333,0,0,3,1,1,1,vft_sebastian,98,8,Force,5.209297006792242,5.209297006792242,7.026113387974501,425.174,92.17399999999998
99,497.659,915.324,333,0,0,3,1,1,1,vft_sebastian,99,9,Force,-1.87574116057462,1.875829308950637,6.360754995408669,417.66499999999996,84.66499999999996
100,608.085,1096.48,333,0,0,3,1,1,1,vft_sebastian,100,10,Force,3.890497924910395,3.9141098799269076,6.910984908268992,488.395,155.39499999999998
101,554.165,1027.83,333,0,0,3,1,1,1,vft_sebastian,101,11,Force,2.3878849859606746,2.3878849859606746,7.2951326866992,473.66499999999996,140.66499999999996
102,826.555,1790.62,333,0,0,3,1,1,1,vft_sebastian,102,12,Force,1.7155211038684905,6.577336343877845,12.44464604918604,964.0649999999999,631.0649999999999
103,558.125,1004.77,333,0,0,3,1,1,1,vft_sebastian,103,13,Force,-0.03977980643071599,2.0494836229572164,8.185161854276984,446.645,113.64499999999998
104,879.289,1446.16,333,0,0,3,1,1,1,vft_sebastian,104,14,Force,2.0397412852593457,2.389885188516595,7.363271668028778,566.8710000000001,233.8710000000001
105,718.827,1062.27,333,0,0,3,1,1,1,vft_sebastian,105,15,Force,0.681759442119865,0.722888357566946,6.2036896344876045,343.443,10.442999999999984
106,593.365,1043.27,333,0,0,3,1,1,1,vft_sebastian,106,16,Force,-0.6137413271049292,1.0646563486063891,6.740789923454186,449.905,116.90499999999997
107,854.087,1410.25,333,0,0,3,1,1,1,vft_sebastian,107,17,Force,3.4326140642317906,3.4442042681497056,7.218614150039015,556.163,223.163
108,713.617,1151.52,333,0,0,3,1,1,1,vft_sebastian,108,18,Force,1.730081416769986,1.730081416769986,6.841030577628686,437.903,104.90300000000002
109,984.329,1327.45,333,0,0,3,1,1,1,vft_sebastian,109,19,Force,2.288261219206732,2.288261219206732,6.331783744026328,343.1210000000001,10.121000000000095
110,738.867,1098.31,333,0,0,3,1,1,1,vft_sebastian,110,20,Force,3.4766058316704003,3.4766058316704003,6.6247373341109075,359.443,26.442999999999984
111,985.574,1468.24,333,0,0,3,1,1,1,vft_sebastian,111,21,Force,0.5525470378883942,0.5789407063379229,7.704477563784951,482.66600000000005,149.66600000000005
112,588.384,1190.74,333,0,0,3,1,1,1,vft_sebastian,112,22,Force,2.706989311802978,2.720397864068594,7.075938352117085,602.356,269.356
113,431.675,869.62,333,0,0,3,1,1,1,vft_sebastian,113,23,Force,-2.336138059016995,2.4503278403058655,6.852984128908219,437.945,104.945
114,603.861,1080.53,333,0,0,3,1,1,1,vft_sebastian,114,24,Force,-4.9123492623628655,4.9234787217384435,7.300289379467101,476.669,143.66899999999998
115,729.8560000000001,1139.76,333,0,0,3,1,1,1,vft_sebastian,115,25,Force,-2.0059302433860404,2.9203585725338037,7.539766552429517,409.9039999999999,76.90399999999988
116,883.5419999999999,1302.78,333,0,0,3,1,1,1,vft_sebastian,116,26,Force,4.515744341142581,4.515758147510123,7.2947202874256964,419.23800000000006,86.23800000000006
117,563.8969999999999,929.08,333,0,0,3,1,1,1,vft_sebastian,117,27,Force,1.8042938313632528,2.030242208433442,6.508479581536349,365.1830000000001,32.183000000000106
118,619.104,1142.23,333,0,0,3,1,1,1,vft_sebastian,118,28,Force,-1.33590415513144,2.39673847762703,8.473049565874259,523.126,190.12599999999998
119,504.648,843.86,333,0,0,3,1,1,1,vft_sebastian,119,29,Force,-0.3434522099303476,0.6681578593505697,6.212168655035809,339.212,6.211999999999989
120,688.128,1248.76,333,0,0,3,1,1,1,vft_sebastian,120,30,Force,-2.755584934344937,2.9422112359638097,7.72233533189558,560.632,227.63199999999995
121,920.821,1376.01,333,0,0,4,1,0,1,vft_sebastian,121,1,Force-AfterEffects,-1.4692036439365808,1.4692036439365808,6.6787302613269475,455.18899999999996,122.18899999999996
122,435.42400000000004,738.6239999999999,333,0,0,4,1,0,1,vft_sebastian,122,2,Force-AfterEffects,-0.6185136750165501,0.6185136750165501,6.242572745638615,303.1999999999999,-29.800000000000125
123,987.03,1338.74,333,0,0,4,1,0,1,vft_sebastian,123,3,Force-AfterEffects,-0.161697710617955,0.2406741029441387,6.173364921421071,351.71000000000004,18.710000000000036
124,458.13599999999997,832.315,333,0,0,4,1,0,1,vft_sebastian,124,4,Force-AfterEffects,-0.5980355941351698,0.5980355941351698,6.241111788640621,374.1790000000001,41.17900000000009
125,438.913,912.322,333,0,0,4,1,0,1,vft_sebastian,125,5,Force-AfterEffects,-0.9795392228391749,0.9795393308278796,6.208543521137125,473.409,140.409
126,644.327,1088.97,333,0,0,4,1,0,1,vft_sebastian,126,6,Force-AfterEffects,-1.2807836502062449,1.2807836502062449,6.307967799056721,444.64300000000003,111.64300000000003
127,855.5880000000001,1219.98,333,0,0,4,1,0,1,vft_sebastian,127,7,Force-AfterEffects,-0.8401702864030596,0.8441345657228525,6.323412244732182,364.39199999999994,31.39199999999994
128,608.8290000000001,1007.24,333,0,0,4,1,0,1,vft_sebastian,128,8,Force-AfterEffects,-0.731027489921975,0.7322462098426132,6.236847712952068,398.41099999999994,65.41099999999994
129,580.149,933.268,333,0,0,4,1,0,1,vft_sebastian,129,9,Force-AfterEffects,-0.7843288653152248,0.7843288653152248,6.250715984695676,353.119,20.119000000000028
130,616.885,999.0880000000001,333,0,0,4,1,0,1,vft_sebastian,130,10,Force-AfterEffects,-0.7229404413047706,0.7229404413047706,6.297962826435406,382.2030000000001,49.20300000000009
131,605.856,976.529,333,0,0,4,1,0,1,vft_sebastian,131,11,Force-AfterEffects,-0.3203024131419574,0.3203027118248796,6.180770795340749,370.673,37.673
132,722.887,1086.06,333,0,0,4,1,0,1,vft_sebastian,132,12,Force-AfterEffects,-0.23195783087665,0.2445237923083341,6.2186974517347675,363.173,30.173000000000002
